1,机组,实现并行机制的途径,时间重叠、资源重复、时间+资源、资源共享
675,英语单词,intimi,亲密的
676,英语单词,intimacy,亲密
677,英语单词,intimate,亲密的
678,英语单词,intimidate,恐吓
679,英语单词,panorama,全景
680,英语单词,plot,情节
681,英语单词,clerk,店员
682,英语单词,steward,乘务员
683,英语单词,conceal,隐藏
684,英语单词,suppose,认为
685,英语单词,supposed,假定的
686,英语单词,supposedly,据推测
687,英语单词,flee,逃走
688,英语单词,bleak,凄凉的
689,英语单词,confide,倾诉
690,英语单词,errand,差使
691,英语单词,runaway,失控
692,英语单词,content,所容纳之物
693,英语单词,contented,知足的
694,英语单词,contentedness,满足
695,英语单词,curriculum,课程
696,英语单词,discipline,纪律
697,英语单词,principle,道德原则
698,英语单词,principal,最重要的
699,英语单词,primary school,小学
700,英语单词,appear to,看起来像
701,英语单词,appeal to,呼吁
702,英语单词,vanish,消失
703,英语单词,domestic,本国的
704,英语单词,tragic,悲剧的
705,英语单词,infuriate,使极为生气
706,英语单词,sneak,偷偷地走
707,英语单词,steep,陡的
708,英语单词,steep increase,急剧增加
709,英语单词,lane,小路
710,英语单词,lame,瘸的
711,英语单词,dispute,争端
712,英语单词,be supposed to,应该
713,英语单词,eligible,有资格的
714,英语单词,enroll,登记
715,英语单词,sticker shock,贴纸冲击
716,英语单词,sticker price,标价
717,英语单词,price tag,价格标签
718,英语单词,fatal flaw,致命缺陷
719,英语单词,reluctance to back it,不愿支持它
720,英语单词,slight hesitancy,轻微犹豫
721,英语单词,protest,抗议
722,英语单词,dormant,休眠的
723,英语单词,the bulk of,的大部分
724,英语单词,bulk,大部分
725,英语单词,vocal,嗓音的
726,英语单词,dawn,黎明
727,英语单词,enlighten,启发
728,英语单词,remold,重塑
729,英语单词,defy,藐视
730,英语单词,except,除了
731,英语单词,expect,预料
732,英语单词,despite,即使
733,英语单词,prospect,展望
734,英语单词,shed,棚
735,英语单词,consistent,一致的
736,英语单词,constitute,构成
737,英语单词,constituents,成分
738,英语单词,doom,死亡
739,英语单词,boom,繁荣
740,英语单词,sizable,可观的
741,英语单词,sarcastic,讽刺的
742,英语单词,convict,罪犯
743,英语单词,exempt,豁免
744,英语单词,unanimous,一致的
745,英语单词,ethic,伦理
746,英语单词,ethnic,民族的
747,英语单词,concrete,混凝土
748,英语单词,prosecution,起诉
749,英语单词,precautions,注意事项
750,英语单词,reinforce,加强
751,英语单词,enforce,执行
752,英语单词,lobby,大堂
753,英语单词,perception,知觉
754,英语单词,premise,前提
755,英语单词,2018,2018
756,英语单词,tricky,棘手的
757,英语单词,herd,兽群
758,英语单词,herd instinct,从众本能
759,英语单词,spary,蒸气
760,英语单词,erect,垂直的
761,英语单词,elaborate,复杂的
762,英语单词,diplomatic,外交的
763,英语单词,reception,接待
764,英语单词,receptive,乐于接受的
765,英语单词,orient,朝向
766,英语单词,oriental,东方的
767,英语单词,formulate,制定
768,英语单词,formular,公式制定者
769,英语单词,command,命令
770,英语单词,supervise,监督
771,英语单词,prosper,繁荣
772,英语单词,prospect,展望
773,英语单词,ironic,反语的
774,英语单词,chronic,慢性的
775,英语单词,dismiss,不予考虑
776,英语单词,occupation,工作
777,英语单词,vocation,职业
778,英语单词,upheaval,剧变
779,英语单词,affordable,买得起的
780,英语单词,drastic,激烈的
781,英语单词,upend,倒立
782,英语单词,indispensable,不可或缺的
783,英语单词,dispensable,不必要
784,英语单词,Millennials,千禧一代
785,英语单词,conduct,行为
786,英语单词,take account of,考虑
787,英语单词,account for,对…负有责任
788,英语单词,assume responsibility,承担责任
789,英语单词,foster,促进
790,英语单词,counteract,抵制
791,英语单词,verdict,判决
792,英语单词,damning,该死的
793,英语单词,hand over,移交
794,英语单词,2019,2019
795,英语单词,accuse,指责
796,英语单词,undermine,破坏
797,英语单词,coherent,连贯的
798,英语单词,inherent,固有的
799,英语单词,aversion,厌恶
800,英语单词,averse,厌恶
801,英语单词,profound,意义深远的
802,英语单词,lay press,平压机
803,英语单词,health scares,健康恐慌
804,英语单词,boil down,煮沸
805,英语单词,metrics,度量
806,英语单词,research post,研究岗位
807,英语单词,apply for,申请
808,英语单词,apply to,适用于
809,英语单词,incorporate,合并
810,英语单词,corporation,公司
811,英语单词,entail,涉及
812,英语单词,merit,优点
813,英语单词,Above all,首先
814,英语单词,spot,斑点
815,英语单词,distinct,不同的
816,英语单词,bearing,关系
817,英语单词,restore,恢复
818,英语单词,trail,追踪
819,英语单词,trial,试验
820,英语单词,trait,特质
821,英语单词,impose,强制实行
822,英语单词,pose,姿势
823,英语单词,worsen,恶化
824,英语单词,publicly traded company,上市公司
825,英语单词,quarterly,每季的
826,英语单词,hinder,阻碍
827,英语单词,dubbed,配音的
828,英语单词,thus,因此
829,英语单词,predominance,优势
830,英语单词,defer,推迟
831,英语单词,tied to,绑定到
832,英语单词,acquisition,获得
833,英语单词,incentive,激励
834,英语单词,solid,固体
835,英语单词,adverse,不利的
836,英语单词,diverse,多种多样的
837,英语单词,virtue,美德
838,英语单词,decisiveness,果断
839,英语单词,clawback,钩回
840,英语单词,utmost,最大的
841,英语单词,penalty,处罚
842,英语单词,emphasize,强调
843,英语单词,substantial,大量的
844,英语单词,substitution,替代
845,英语单词,sustainable,可持续的
846,英语单词,counterbalance,平衡
847,英语单词,complement,补足
848,英语单词,contradictory,矛盾的
849,英语单词,identical,完全相同的
850,英语单词,feasibility,可行性
851,英语单词,retention,保持
852,英语单词,tuition,学费
853,英语单词,align,排列
854,英语单词,spark,火花
855,英语单词,fascinate,入迷
856,英语单词,speculate,推测
857,英语单词,speculate fiction,推测小说
858,英语单词,foreshadow,预示
859,英语单词,evade,逃避
860,英语单词,depict,描绘
861,英语单词,sophisticate,老练的
862,英语单词,thorny,多刺的
863,英语单词,get into,进入
864,英语单词,mega-xxx,超级xxx
865,英语单词,pledge,誓言
866,英语单词,pled,pled
867,英语单词,vague,模糊的
868,英语单词,transparent,透明的
869,英语单词,overrule,否决
870,英语单词,overturn,颠覆
871,英语单词,even做adj,even做adj
873,英语单词,nonetheless,尽管如此
874,英语单词,culinary,烹饪的
875,英语单词,render,提供
876,英语单词,compel,强迫
877,英语单词,impel,促使
878,英语单词,guaranteed to （damage our health）,保证（损害我们的健康）
879,英语单词,toast,干杯
880,英语单词,mice,小鼠
881,英语单词,rumoured,据传
882,英语单词,doubtless,无疑的
883,英语单词,coming across as being pushy,给人的印象是咄咄逼人
884,英语单词,self-deceiving,自欺欺人的
885,英语单词,endeavor,努力
886,英语单词,navigation,航行
887,英语单词,maintain its image,维护其形象
888,英语单词,aspiration,渴望
889,英语单词,commit to,承诺
890,英语单词,object,对象
891,英语单词,objective,客观的
892,英语单词,institute v.,协会v。
893,英语单词,crown,王冠
894,英语单词,an avalanche of,突然到来的一大批
895,英语单词,confine,限制
896,英语单词,booby prize,博比奖
897,英语单词,prestigious,有声望的
898,英语单词,sought-after,备受追捧
899,英语单词,cynic,愤世嫉俗的
900,英语单词,desperation,绝望
901,英语单词,reinvent,重新发明
902,英语单词,suburb,郊区
903,英语单词,hamlet,哈姆雷特
904,英语单词,nudge,轻推
905,英语单词,bolder,更大胆
906,英语单词,peculiarities,特性
907,英语单词,profit margins,利润率
908,英语单词,desperate effort,不顾一切的努力
909,英语单词,thoroughly,非常
910,英语单词,paywall,付费墙
911,英语单词,legitimacy,合法性
912,英语单词,general release,一般放行
913,英语单词,relieved,释然的
914,英语单词,progressives,进步派
915,英语单词,mandate,授权
916,英语单词,privileged,有特权的
917,英语单词,bills,账单
918,英语单词,parity,对等
919,英语单词,propose,提议
920,英语单词,frowns on,皱眉头
921,英语单词,prior,先前的
922,英语单词,arbitrary,任意的
923,英语单词,feasibility,可行性
924,英语单词,multinational,跨国公司
925,英语单词,gross revenue,总收入
926,英语单词,levy,征收
927,英语单词,unilateral,单方面的
928,英语单词,provision,提供
929,英语单词,putting in place,就位
930,英语单词,contemplate,沉思
931,英语单词,contempt,蔑视
932,英语单词,to name but a few,仅举几个例子
933,英语单词,consensus,一致的意见
934,英语单词,cascade,大量
935,英语单词,leads the charge on,引导冲锋
936,英语单词,antagonistic,拮抗的
937,英语单词,compliment,恭维
938,英语单词,complimentary,免费的
939,英语单词,backfire,适得其反
940,英语单词,convince,说服
941,英语单词,brief,简明的
942,英语单词,departure,离开
943,英语单词,disposition,性情
944,英语单词,eclipsed,黯然失色的
945,英语单词,integrate,整合
946,英语单词,integrity,诚实正直
947,英语单词,2021,2021
948,英语单词,fluid,液体
949,英语单词,have to do with,与…有关
950,英语单词,level out,整平
951,英语单词,alternatively,或者
952,英语单词,abdomen,腹部
953,英语单词,conclude,断定
954,英语单词,include,包括
955,英语单词,attributable to,归因于
956,英语单词,formation,组成
957,英语单词,prescription,处方
958,英语单词,aerobic exercise,有氧运动
959,英语单词,eliminate,排除
960,英语单词,justify,证明正当
961,英语单词,xxx on the ground that xxx,xxx的理由是xxx
962,英语单词,pensioner,养老金领取者
963,英语单词,pension,退休金
964,英语单词,commute,通勤
965,英语单词,travail,阵痛
966,英语单词,relatively,相当地
967,英语单词,trumpeting,吹喇叭
968,英语单词,sum,总和
969,英语单词,disruption,中断
970,英语单词,corruption,腐败
971,英语单词,indefinitely,无限期地
972,英语单词,definitely,肯定
973,英语单词,chaos,混乱
974,英语单词,with a vengeance,复仇地
975,英语单词,bleak rate,惨淡的比率
976,英语单词,alleviation,减轻
977,英语单词,correlate,相关
978,英语单词,degradation,堕落
979,英语单词,causality,因果关系
980,英语单词,cattle,牛
981,英语单词,satelite,人造卫星
982,英语单词,makeshift,临时的
983,英语单词,inclement,恶劣的
984,英语单词,elsewhere,在别处
985,英语单词,preoccupied with,全神贯注
986,英语单词,shatter,粉碎
987,英语单词,quite a stir,相当轰动
988,英语单词,concede,让步
989,英语单词,notion,概念
990,英语单词,stiff,不易弯曲的
991,英语单词,backdrop,背景
992,英语单词,convention,习俗
993,英语单词,controversial,引起争论的
994,英语单词,conservative,保守的
995,英语单词,notoriously,臭名昭著
996,英语单词,copper,铜
997,英语单词,blur,变得模糊不清
998,英语单词,ragged,衣衫褴褛的
999,英语单词,limb,肢
1000,英语单词,grin,咧嘴笑
1001,英语单词,instant,瞬间
1002,英语单词,maxim,格言
1003,英语单词,allude,暗指
1004,英语单词,proper,适当的
1005,英语单词,hygiene,卫生
1006,英语单词,tramp,流浪汉
1007,英语单词,portrait,肖像
1008,英语单词,thought-provoking,发人深省
1009,英语单词,over,结束
1010,英语单词,⚠️ over后边跟的东西可能是相反的,⚠️ over后边跟的东西可能是相反的
1011,英语单词,favor A over B,赞成A而不赞成B
1012,英语单词,喜欢A不喜欢B,喜欢A不喜欢B
1013,英语单词,partial,部分的
1014,英语单词,impartial,公正的
1015,英语单词,parity,对等
1016,英语单词,intensify,强化
1017,英语单词,appeal,上诉
1018,英语单词,prolong,延长
1019,英语单词,district,地区
1020,英语单词,circuit,环行
1021,英语单词,concur,同意
1022,英语单词,sinister,不祥的
1023,英语单词,impend,阻抗
1024,英语单词,manufacturing,制造业
1025,英语单词,premiums,保费
1026,英语单词,2022,2022
1027,英语单词,take root,深入人心
1028,英语单词,have some degreed of,有一定程度的
1029,英语单词,coin,硬币
1030,英语单词,analogous,相似的
1031,英语单词,superficially,表面上
1032,英语单词,humble,谦逊的
1033,英语单词,melt,熔化
1034,英语单词,dizzying,令人眼花缭乱
1035,英语单词,decay,衰退
1036,英语单词,infuse,注入
1037,英语单词,worn,穿坏的
1038,英语单词,albeit,尽管
1039,英语单词,stake,桩
1040,英语单词,at stake,濒临险境
1041,英语单词,crop,庄稼
1042,英语单词,decent,得体的
1043,英语单词,wanting,缺少
1044,英语单词,mobility,流动性
1045,英语单词,school leavers,离校生
1046,英语单词,scrap,碎片
1047,英语单词,collaboration,协作
1048,英语单词,roughly,粗略地
1049,英语单词,facilitating,便利
1050,英语单词,inhibit,阻止
1051,英语单词,hence,因此
1052,英语单词,simultaneous,同时的
1053,英语单词,vice versa,反之亦然
1054,英语单词,stereotype,刻板印象
1055,英语单词,alike,同样地
1056,英语单词,immerse,沉浸在
1057,英语单词,interdisciplinary,跨学科的
1058,英语单词,grievance,冤屈
1059,英语单词,provision,提供
1060,英语单词,arbitrary,任意的
1061,英语单词,dubious,怀疑
1062,英语单词,attest,证明
1063,英语单词,handbrake,手刹
1064,英语单词,mediocrity,平庸
1065,英语单词,excessive,过分的
1066,英语单词,stringent,严格的
1067,英语单词,hamper,妨碍
1068,英语单词,permit,许可证
1069,英语单词,contract out,外包
1070,英语单词,unwieldy,笨手笨脚的
1071,英语单词,headquarter,总部
1072,英语单词,Just as,正如
1073,英语单词,relevance,关联
1074,英语单词,tale,故事
1075,英语单词,comprise,包含
1076,英语单词,titanic,巨大的
1077,英语单词,merciless,毫不怜悯的
1078,英语单词,speak volumes,讲话音量
1079,英语单词,sympathy,同情
1080,英语单词,in sympathy with,同情
1081,英语单词,convention,习俗
1082,英语单词,accommodation,住处
1083,英语单词,entitle,赋予权利
1084,英语单词,inedible,不能食用的
1085,英语单词,disparage,贬损
1086,英语单词,disparaging,贬低
1087,英语单词,extravagant,奢侈的
1088,英语单词,exaggeration,夸张
1089,英语单词,aggressive,侵略性的
1090,英语单词,ingenuity,聪明才智
1091,英语单词,nasty,肮脏的
1092,英语单词,compulsion,强迫
1093,英语单词,confer,商讨
1094,英语单词,glimpse,一瞥
1095,英语单词,barrel,桶
1096,英语单词,crude,原油
1097,英语单词,terminally,最终地
1098,英语单词,dosage,剂量
1102,英语作文,越来越多的人xx,An increasing number of people are beginning to xxx that xxx
1103,英语作文,成功抓住我们的眼球,Which successfully captures our eyes
1104,英语作文,最后完成了两幅图片的对比,finally completing the contrast of the two pictures
1105,英语作文,显然，这两幅图所巧妙传达的内容应该引起关注。,"obviously, what the two drawings have subtly conveyed is supposed to be given concern."
1106,英语作文,漫画家在图片中表达的东西可以简单且准确的总结为：xxx在日常生活中起到了重要作用,What the cartoonist has conveyed in the pictures can be clearly and accurately summarized as following: xxx plays a vital role in our daily life
1107,英语作文,根据上边的描述,"According to the above analysis, xxx"
1108,英语作文,如果你能对某事进行改进，我们就有更多的机会去xx,We could have more opportunities to xxx if you improve xxx
1109,英语作文,xxx是明智的，这能够帮助我们xxx,"It is advisable to xxx, which can really help us xxxx"
1110,英语作文,对于我xxx具体的原因在下边给出,The detailed reasons for my xxx can be given as follows
1111,英语作文,举办地点和时间,"The meeting is to be held in xxx at 8:00 a.m., on Sunday, December 24th"
1112,机组,NAND Flash只能顺序存取,see
1114,肖八第一套,xxx价值的物质承担者都是,使用价值
1115,肖八第一套,当前资本主义最突出、最鲜明、最主要的特征,国际金融资本的垄断
1116,肖八第一套,中特的形成、轮廓、成熟、进一步成熟、新篇章,十二大 开篇之作 邓小平理论  ｜轮廓   十三大  ｜成熟   南方谈话  ｜进一步成熟   十七大  ｜新篇章   十八大
1117,肖八第一套,习近平中特思想中发挥统摄作用的是,十个明确
1118,肖八第一套,推进高质量发展的战略基点,鸡哥，加快构建新发展格局
1119,肖八第一套,新文化运动分五四前和后，看题目时间，如果是1919五四运动前就找资本主义,see
1120,肖八第一套,宋庆龄,《中国人民对日作战的基本纲领》
1121,肖八第一套,新中国成立那会，对党合作相关，奠定中国共产党多党合作基础、揭开多党建国序幕,五一口号
1122,肖八第一套,表明各党派自愿接受中国共产党领导的,民主党派《对时局的意见》
1123,肖八第一套,共建一带一路的力量源泉,和平合作、开放包容、互学互鉴、互利共赢的丝路精神
1124,肖八第一套,标志简单商品生产发展到资本主义商品生产的新阶段,劳动力成为商品
1125,肖八第一套,俄国新经济政策和战时的区别,战时是取消商品经济，新经济是收税代替收集，恢复商品经济
1126,肖八第一套,抗日民族统一战线的中间势力,开明绅士、民族资产阶级、地方实力派
1127,肖八第一套,中特之所以是社会主义，根本在于,坚持科社原则、坚持党的领导（只有两点）
1128,肖八第一套,我们区别于其他国家和民族的根本特征,优秀传统文化
1129,肖八第一套,标志明确提出统一战线政策的会议,中共二大
1130,肖八第一套,马克思主义与中国的第一次结合,六届六中《论新阶段》，之后在七大实现飞跃
1131,肖八第一套,第二次结合（⚠️不是两个结合，⚠️第二次和第二个的区别）,《论十大关系》，第二次结合的飞跃是改革开放，飞跃的成果就是中特
1132,肖八第一套,依法治国的根本遵循和行动指南,习近平法治思想
1133,肖八第二套,金融资本的形成主要通过,金融联系、资本参与、人事参与
1134,肖八第二套,土地革命的主要和直接任务,满足贫雇农群众的要求
1135,肖八第二套,毛泽东独立自主思想最初的明确表达著作,《反对本本主义》
1136,肖八第二套,坚持四个自信的理论支持和根本依据,社会主义必然代替资本主义的客观规律
1137,肖八第二套,全面深化改革的关键所在,解放和增强社会活力
1138,肖八第二套,总体国家安全观处于中心位置的是,人民安全
1139,肖八第二套,周边外交理念,亲诚惠容
1140,肖八第二套,一带一路的主线,互联互通
1141,肖八第二套,单位时间生产的价值总量是不变的，单位劳动时间内劳动者所耗费的劳动量不变,see
1142,肖八第二套,中国共产党的根本政治立场,人民立场
1143,肖八第二套,中华文明的连续性决定了,必然走自己的路
1144,肖八第二套,法治社会的基础工程,全民守法
1145,肖八第二套,法治的龙头环节,立法
1146,肖八第三套,使用价值和价值的矛盾、具体劳动和抽象劳动的矛盾的根源,私人劳动和社会劳动的矛盾（不是商品和货币的矛盾，商品货币矛盾是一个外在矛盾）
1147,肖八第三套,新民主主义的主要内容,没收封建地主阶级的土地归农民所有
1148,肖八第三套,新民主主义的根本目的,推翻反动腐朽的政治上层建筑，变革阻碍生产力发展的生产关系
1149,肖八第三套,社会主义现代化强国的根基,农业强国
1150,肖八第三套,中国旧式农民战争的最高峰,太平天国
1151,肖八第三套,开启改革开放的新时期、把改革开放推向新阶段,十一届三中全会、南方谈话
1152,肖八第三套,首届中国-中亚峰会的最重要的政治成果,构建更加紧密的中亚命运共同体
1153,肖八第三套,认识世界改造世界的根本矛盾,客观与主观的矛盾
1154,肖八第三套,整风运动胜利的标志,六届七中全会《关于若干历史问题的决议》
1155,肖八第四套,毛泽东思想的精髓，毛泽东思想的基本点,实事求是
1156,肖八第四套,依宪治国的首要任务,全面贯彻实施宪法
1157,肖八第四套,党对军队的绝对领导的根本原则和制度,"发端于南昌起义,奠基于三湾改编,定型于古田会议"
1158,肖八第四套,抗日战争胜利的决定性因素,以爱国主义为核心的名族精神
1159,肖八第四套,工资是什么的价值,劳动力的价值，劳动力的价值就是那个线段的前半段
1160,肖八第四套,过渡时期总路线的现实依据,1. 国营经济依据在国家经济生活中相对强大的地位（对的）、还有说国际形势也是对的
1161,肖八第四套,列强镇压中国人民的反抗是什么方面,政治控制
1162,肖八第四套,中国的法治同西方资本主义国家法治最大的区别,坚持党的领导
1163,肖八第五套,当代中国哲学社会科学区别于其他哲学社会科学的根本标志,坚持马克思主义为指导
1164,肖八第五套,推进中国式现代化的生力军,民营经济
1165,肖八第五套,人生观和世界观的关系,世界观决定人生观
1166,肖八第六套,新民主主义革命胜利的基本经验,战斗党
1167,肖八第六套,全面深化改革的主线,制度建设
1168,肖八第六套,中国共产党和中国革命事业从挫折走向胜利的伟大转折,长征
1169,肖八第六套,新民主主义社会的五种经济形式中的过渡形式,合作社经济、国家资本主义经济（从私人资本主义到国营经济的过渡）
1170,肖八第六套,彻底完成民主革命遗留任务的标志,1952年土地改革的完成
1171,肖八第六套,批判左倾错误的会议,瓦窑堡
1172,肖八第六套,批判右倾主义的会议,六届六中全会（瓦左六右）
1173,其他政治模拟题,国共第一次合作的标志,国民党一大确立联俄、联共、辅助工农
1174,其他政治模拟题,个人理想和社会理想的关系实质,个人和社会关系在理想层面的反映
1175,其他政治模拟题,个人与社会的关系最根本的是,个人利益与社会利益的关系
1176,其他政治模拟题,列宁提出的论断,找胜利就完了，他提的都是胜利。如果提到社会主义在多个资本主义国家同时发生，这是马恩的观点
1177,肖八第六套,中国苏维埃共和国是局部尝试还是全国尝试,局部执政的重要尝试
1178,其他政治模拟题,三三制原则中的中间势力和抗日统一战线的中间势力的区别,三三制没有地方实力派
1179,其他政治模拟题,维系好人际关系和社会关系的基本价值准则,友善
1180,顺口溜,科学发展观的帽子,鸡圈要发核仁
1181,其他政治模拟题,社会主义法律的基本属性,平等
1182,其他政治模拟题,构建人类共同体，关键是什么，首要是什么,首要是信息和决心。关键是行动
1183,其他政治模拟题,乡村振兴重中之重，实际工作的切入点,产业振兴
1184,其他政治模拟题,教育强国的根本目的,为国育才
1185,其他政治模拟题,拨乱反正完成的标志,《建国以来xxx的决议》 十一届六中全会
1186,顺口溜,全面依法治国相关 前提、关键、重点、基础,李前只管四种手机
1187,其他政治模拟题,教育强国相关 任务、目标、使命,任务：立德树人｜ 目标：为党育人｜重要使命：伟大复兴
1188,其他政治模拟题,抗战胜利相关 法宝、关键、决定,统一战线、党的领导、精神
1189,其他政治模拟题,祖国统一相关 保证、方针、基础,党领导、一国两制、九二共识
1190,其他政治模拟题,具体劳动能否还原为抽象劳动，从根本上取决于？和？的统一,私人劳动和社会劳动的统一（也是商品经济的矛盾）
1191,顺口溜,高质量发展相关,科比｜鸡哥｜农药｜罪人｜神仙
1192,肖八第七套,人的发展中最根本的是,人的自由程度的提高
1193,肖八第七套,资本集中最强有力的杠杆,竞争和信用
1194,肖八第七套,发展教育的根本尺度,人民满意
1195,肖八第七套,乡村振兴的底线任务,巩固成果
1196,肖八第七套,三农工作的中心任务,增加农民收入
1197,肖八第七套,乡村振兴的重中之重、实际工作的切入点,产业振兴
1198,肖八第七套,开启了党独立自主解决中国革命实际问题的新阶段的会议,遵义会议
1199,肖八第八套,出发点和落脚点,找人民（军队除外）
1200,肖八第八套,构建统筹各领域安全的新安全格局的主阵地主战场,维护重点领域国家安全
1201,肖八第八套,关于罢工,开始：香港 ｜ 终点：京汉｜ 中共第一次独立领导并完全胜利：安源路 ｜ 最长的一次：省港
1202,其他政治模拟题,全面建成社会主义现代化国家的首要任务,推进高质量发展
1203,肖四第四套,根据资本在生育价值生产中起的不同作用，可分为,不变资本和可变资本
1204,顺口溜,资本根据周转方式和价值转移方式的不同分为,固定资本和流动资本（泥石流）
1205,肖四第四套,资本在循环中的不同职能把资本分为,货币资本、生产资本、商品资本
1206,肖四第四套,2023年时政 京津冀、深圳、浦东、浙江,中国式现代化建设的先行区示范区、中特先行示范区、浦东新区社会主义现代化建设引领区、浙江共同富裕示范区
1207,肖四第四套,多党合作建国时候的一些问题,五一口号：序幕、奠定基础｜《对时局意见》：自愿接受领导｜毛泽东谈话提出：积极参政。共同建设新中国：标志着民主党派地位发生根本变化
1208,肖四第四套,客观规律性和主观能动性统一的基础,实践
1209,肖四第四套,运动绝对、静止相对,运动不能说相对
1210,肖四第四套,引进来,是1997年提出的对外开放
1211,肖四第四套,重新确立党的马克思主义思想路线、政治路线、组织路线的会议,十一届三中全会
1212,顺口溜,统筹推进各领域各方改革开放,在关口重金购买蜘蛛线
1213,肖四第四套,支部建在连上,三湾改编
1214,其他政治模拟题,全面觉醒,五四运动
1215,其他政治模拟题,战略防御阶段和相持阶段国名党的态度,防御：片面，相持：消极
1216,其他政治模拟题,中国历史上最伟大最深刻的社会变革,三大改造完成
1217,其他政治模拟题,人生观的核心,人生目的
1218,顺口溜,影响资本周转快慢的因素有,资本周转时间、有机构成比例（泥石流）
1219,其他政治模拟题,确立毛泽东领导地位的会议,遵义会议
1220,其他政治模拟题,批判陈独秀右倾机会主义的会议,八七会议
